client,location,product,quantity,customerFeedback,date
Bruno,São Sebastião,Sobradinho,87,Bom,2025-12-07 03:58:00
Bruno,São Sebastião,Repolho,88,Péssimo,2025-07-04 07:47:00
Bruno,São Sebastião,Beterraba,9,Regular,2025-11-26 04:46:00
Bruno,São Sebastião,Brazlândia,2,Excelente,2026-01-19 06:37:00
Bruno,São Sebastião,Abóbora,51,Ruim,2025-11-15 19:00:00
Bruno,São Sebastião,Abóbora,78,Excelente,2026-02-13 22:55:00
Bruno,São Sebastião,Maracujá Pérola,90,Excelente,2026-01-20 00:56:00
Bruno,São Sebastião,Beterraba,3,Regular,2026-02-24 11:00:00
Bruno,São Sebastião,Limão,85,Ruim,2025-07-06 19:28:00
Bruno,São Sebastião,Abóbora,85,Regular,2026-03-17 20:47:00
Bruno,São Sebastião,Beterraba,1,Péssimo,2025-05-30 10:05:00
Bruno,São Sebastião,Maracujá Pérola,65,Regular,2026-03-10 08:38:00
Bruno,São Sebastião,Mandioca,100,Ruim,2025-10-02 03:53:00
Bruno,São Sebastião,Cebola,63,Excelente,2025-06-17 15:40:00
Bruno,São Sebastião,Repolho,58,Bom,2025-09-24 15:09:00
Bruno,São Sebastião,Morango,53,Bom,2025-09-01 22:19:00
Bruno,São Sebastião,Sobradinho,62,Péssimo,2026-02-01 02:26:00
Bruno,São Sebastião,Repolho,56,Regular,2025-11-28 22:07:00
Bruno,São Sebastião,Couve,80,Bom,2025-09-15 23:16:00
Bruno,São Sebastião,Repolho,85,Ruim,2025-07-16 02:47:00
Bruno,São Sebastião,Beterraba,10,Péssimo,2025-06-10 15:36:00
Bruno,São Sebastião,Limão,95,Péssimo,2025-07-31 10:37:00
Bruno,São Sebastião,Tomate,66,Bom,2026-02-27 13:20:00
Bruno,São Sebastião,Quiabo,100,Bom,2026-01-21 09:06:00
Bruno,São Sebastião,Brazlândia,10,Bom,2025-07-14 01:05:00
Bruno,São Sebastião,Couve,97,Bom,2026-05-14 00:09:00
Bruno,São Sebastião,Laranja,55,Regular,2025-08-05 12:28:00
Bruno,São Sebastião,Sobradinho,64,Excelente,2025-07-04 09:58:00
Bruno,São Sebastião,Abacate,70,Péssimo,2026-05-15 01:45:00
Bruno,São Sebastião,Brócolis - Ramoso,7,Bom,2026-05-27 03:26:00
Bruno,São Sebastião,Brócolis - Ramoso,9,Regular,2025-12-16 13:06:00
Bruno,São Sebastião,Abacaxi,98,Excelente,2025-07-03 18:12:00
Bruno,São Sebastião,Maracujá Pérola,60,Excelente,2026-01-18 04:37:00
Bruno,São Sebastião,Brócolis - Ramoso,4,Excelente,2026-01-20 00:29:00
Bruno,São Sebastião,Repolho,81,Ruim,2025-12-03 16:34:00
Bruno,São Sebastião,Brazlândia,9,Ruim,2025-08-07 23:22:00
Bruno,São Sebastião,Sobradinho,93,Bom,2025-10-10 02:18:00
Bruno,São Sebastião,Couve,63,Bom,2025-12-25 07:33:00
Bruno,São Sebastião,Tangerina,94,Excelente,2025-09-02 18:59:00
Bruno,São Sebastião,Tangerina,60,Ruim,2026-02-22 08:03:00
Bruno,São Sebastião,Cebola,61,Regular,2026-04-18 16:10:00
Bruno,São Sebastião,Morango,74,Ruim,2026-05-18 11:59:00
Bruno,São Sebastião,Brazlândia,2,Regular,2025-09-03 12:07:00
Caio,Tabatinga,Banana,56,Bom,2025-06-10 14:46:00
Caio,Tabatinga,Limão,82,Excelente,2025-12-21 11:33:00
Caio,Tabatinga,Cenoura,77,Ruim,2026-01-08 11:32:00
Caio,Tabatinga,Mandioca,54,Péssimo,2026-05-13 19:31:00
Caio,Tabatinga,Uva,69,Ruim,2026-01-11 15:16:00
Caio,Tabatinga,Cenoura,73,Ruim,2025-10-22 13:03:00
Caio,Tabatinga,Maracujá Pérola,74,Péssimo,2026-01-25 16:17:00
Caio,Tabatinga,Banana,91,Regular,2025-12-05 14:41:00
Caio,Tabatinga,Banana,60,Excelente,2025-10-31 11:48:00
Caio,Tabatinga,Pitaia,85,Ruim,2025-10-25 01:36:00
Caio,Tabatinga,Jiló,95,Bom,2025-10-29 04:51:00
Caio,Tabatinga,Cebola,70,Bom,2025-12-08 12:27:00
Caio,Tabatinga,Maracujá Pérola,82,Ruim,2025-08-04 23:56:00
Caio,Tabatinga,Mandioca,81,Ruim,2026-01-07 10:01:00
Caio,Tabatinga,Cenoura,81,Bom,2025-08-10 10:05:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,91,Regular,2025-07-28 23:34:00
Caio,Tabatinga,Pitaia,77,Regular,2026-05-17 08:16:00
Caio,Tabatinga,Chuchu,53,Péssimo,2025-08-25 08:05:00
Caio,Tabatinga,Jiló,68,Bom,2026-02-14 08:42:00
Caio,Tabatinga,Limão,57,Ruim,2026-02-02 15:08:00
Caio,Tabatinga,Pitaia,58,Regular,2025-12-22 22:11:00
Caio,Tabatinga,Cebola,82,Excelente,2025-06-28 14:41:00
Caio,Tabatinga,Cenoura,86,Bom,2025-09-29 16:57:00
Caio,Tabatinga,Cenoura,96,Ruim,2025-07-28 09:45:00
Caio,Tabatinga,Cebola,95,Ruim,2025-06-12 06:10:00
Caio,Tabatinga,Uva,86,Excelente,2025-07-26 17:43:00
Caio,Tabatinga,Limão,75,Regular,2026-05-01 07:55:00
Caio,Tabatinga,Pitaia,84,Bom,2026-05-17 06:34:00
Caio,Tabatinga,Batata-doce,69,Bom,2025-09-08 21:08:00
Caio,Tabatinga,Maracujá Pérola,98,Excelente,2026-02-14 10:53:00
Caio,Tabatinga,Batata-doce,90,Péssimo,2026-03-02 22:57:00
Caio,Tabatinga,Cenoura,61,Ruim,2025-10-17 08:06:00
Caio,Tabatinga,Pitaia,51,Ruim,2026-03-22 06:34:00
Caio,Tabatinga,Chuchu,76,Excelente,2025-08-29 16:56:00
Caio,Tabatinga,Batata-doce,90,Bom,2025-06-30 10:54:00
Caio,Tabatinga,Mandioca,92,Ruim,2026-01-10 17:42:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,99,Excelente,2025-09-17 15:13:00
Caio,Tabatinga,Cenoura,76,Péssimo,2026-04-12 20:29:00
Caio,Tabatinga,Goiaba,51,Excelente,2026-03-31 01:27:00
Caio,Tabatinga,Limão,51,Excelente,2025-11-04 03:51:00
Caio,Tabatinga,Maracujá Pérola,92,Regular,2026-02-09 09:33:00
Caio,Tabatinga,Jiló,55,Bom,2026-03-14 09:25:00
Caio,Tabatinga,Cebola,60,Bom,2025-07-16 22:37:00
Caio,Tabatinga,Tomate,90,Regular,2025-12-17 16:42:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,83,Péssimo,2026-01-26 12:32:00
Caio,Tabatinga,Jiló,59,Péssimo,2025-11-03 00:15:00
Caio,Tabatinga,Cebola,62,Excelente,2025-08-21 09:26:00
Caio,Tabatinga,Cebola,51,Ruim,2026-01-23 03:38:00
Caio,Tabatinga,Pitaia,86,Bom,2025-11-28 11:50:00
Caio,Tabatinga,Pitaia,79,Excelente,2026-01-10 10:00:00
Caio,Tabatinga,Batata-doce,96,Ruim,2026-04-28 07:35:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,79,Excelente,2026-04-02 19:58:00
Caio,Tabatinga,Limão,85,Ruim,2026-02-10 01:30:00
Caio,Tabatinga,Jiló,56,Bom,2026-03-11 11:06:00
Caio,Tabatinga,Pitaia,65,Bom,2025-08-01 08:07:00
Caio,Tabatinga,Cebola,53,Excelente,2026-03-03 03:19:00
Caio,Tabatinga,Cebola,77,Regular,2025-06-18 14:07:00
Caio,Tabatinga,Uva Vinífera,10,Excelente,2026-02-19 07:04:00
Caio,Tabatinga,Mandioca,63,Regular,2026-05-07 17:37:00
Caio,Tabatinga,Goiaba,63,Excelente,2026-04-04 09:35:00
Caio,Tabatinga,Limão,98,Ruim,2026-03-25 00:14:00
Caio,Tabatinga,Cenoura,87,Regular,2025-08-16 18:05:00
Caio,Tabatinga,Cenoura,87,Bom,2025-11-03 13:17:00
Caio,Tabatinga,Batata-doce,68,Péssimo,2025-06-15 08:42:00
Caio,Tabatinga,Maracujá Pérola,92,Ruim,2025-10-08 20:11:00
Caio,Tabatinga,Limão,56,Ruim,2026-01-03 19:54:00
Caio,Tabatinga,Mandioca,92,Ruim,2025-07-29 07:24:00
Caio,Tabatinga,Uva Vinífera,6,Ruim,2026-01-04 04:42:00
Caio,Tabatinga,Banana,60,Excelente,2025-11-08 07:43:00
Caio,Tabatinga,Maracujá Pérola,72,Excelente,2025-08-10 23:24:00
Caio,Tabatinga,Abacate,68,Ruim,2026-04-02 23:47:00
Caio,Tabatinga,Cebola,62,Ruim,2026-02-22 09:01:00
Caio,Tabatinga,Cebola,69,Regular,2025-08-08 22:08:00
Caio,Tabatinga,Tangerina,72,Excelente,2025-12-07 00:45:00
Caio,Tabatinga,Jiló,65,Regular,2026-01-23 06:12:00
Caio,Tabatinga,Tomate,77,Ruim,2026-04-25 08:58:00
Caio,Tabatinga,Uva Vinífera,6,Bom,2025-12-14 18:38:00
Caio,Tabatinga,Maracujá Pérola,50,Regular,2026-02-22 05:04:00
Caio,Tabatinga,Limão,65,Regular,2025-10-10 15:15:00
Caio,Tabatinga,Pitaia,93,Regular,2025-12-29 19:20:00
Caio,Tabatinga,Batata-doce,51,Excelente,2026-03-08 19:24:00
Caio,Tabatinga,Maracujá Pérola,79,Bom,2026-02-14 11:16:00
Caio,Tabatinga,Pitaia,87,Excelente,2025-11-05 17:49:00
Caio,Tabatinga,Tomate,61,Excelente,2025-09-18 02:48:00
Caio,Tabatinga,Uva Vinífera,5,Bom,2025-10-05 16:41:00
Caio,Tabatinga,Manga,76,Regular,2025-09-18 03:26:00
Caio,Tabatinga,Batata-doce,91,Excelente,2026-04-05 19:43:00
Caio,Tabatinga,Goiaba,93,Regular,2025-05-29 00:34:00
Caio,Tabatinga,Tomate,100,Bom,2025-09-24 17:53:00
Caio,Tabatinga,Batata-doce,77,Péssimo,2026-04-21 06:31:00
Caio,Tabatinga,Uva Vinífera,3,Péssimo,2025-10-11 02:21:00
Caio,Tabatinga,Tangerina,64,Bom,2025-10-19 23:48:00
Caio,Tabatinga,Tomate,99,Regular,2026-04-13 05:05:00
Caio,Tabatinga,Goiaba,52,Regular,2026-05-14 00:01:00
Caio,Tabatinga,Banana,89,Excelente,2026-05-06 16:46:00
Caio,Tabatinga,Mandioca,51,Bom,2026-01-27 03:53:00
Caio,Tabatinga,Manga,65,Regular,2025-12-27 00:38:00
Caio,Tabatinga,Maracujá Pérola,72,Regular,2026-03-22 08:59:00
Caio,Tabatinga,Manga,60,Excelente,2025-05-31 01:47:00
Caio,Tabatinga,Tomate,71,Excelente,2025-11-22 21:14:00
Diego,Taquara,Manga,81,Excelente,2025-11-23 05:34:00
Diego,Taquara,Abóbora,8,Péssimo,2025-08-18 09:17:00
Diego,Taquara,Mandioca,86,Péssimo,2026-01-07 01:46:00
Diego,Taquara,Abóbora,9,Excelente,2025-10-24 11:09:00
Diego,Taquara,Acerola,84,Excelente,2025-06-11 07:49:00
Diego,Taquara,Abóbora,3,Péssimo,2026-05-08 22:08:00
Diego,Taquara,Pepino,90,Regular,2025-07-05 08:02:00
Diego,Taquara,Couve-flor,95,Excelente,2026-05-05 00:11:00
Diego,Taquara,Abóbora,9,Ruim,2025-05-28 17:21:00
Diego,Taquara,Couve-flor,73,Regular,2026-02-05 09:15:00
Diego,Taquara,Tomate,66,Excelente,2025-06-26 22:59:00
Diego,Taquara,Manga,51,Bom,2026-03-29 07:18:00
Diego,Taquara,Manga,72,Péssimo,2025-08-16 07:13:00
Diego,Taquara,Acerola,60,Ruim,2025-11-29 11:35:00
Diego,Taquara,Couve-flor,75,Ruim,2025-08-16 15:55:00
Diego,Taquara,Manga,92,Péssimo,2025-07-03 16:12:00
Diego,Taquara,Manga,88,Ruim,2025-09-23 09:12:00
Diego,Taquara,Abacate,85,Bom,2025-06-25 23:25:00
Diego,Taquara,Tomate,100,Péssimo,2025-07-01 02:37:00
Diego,Taquara,Manga,52,Regular,2025-12-08 13:35:00
Diego,Taquara,Repolho,75,Excelente,2025-12-02 08:31:00
Diego,Taquara,Caqui,79,Péssimo,2025-11-01 16:00:00
Diego,Taquara,Abóbora,6,Péssimo,2025-11-18 05:13:00
Diego,Taquara,Berinjela,50,Ruim,2026-01-29 18:05:00
Diego,Taquara,Abóbora italiana,92,Bom,2026-01-08 14:57:00
Diego,Taquara,Pimentão,58,Péssimo,2026-05-08 07:10:00
Diego,Taquara,Abacate,64,Regular,2026-01-29 03:07:00
Diego,Taquara,Mandioca,96,Ruim,2025-10-05 00:44:00
Diego,Taquara,Couve-flor,98,Bom,2025-06-18 05:52:00
Diego,Taquara,Couve-flor,62,Ruim,2026-03-16 15:28:00
Diego,Taquara,Couve-flor,61,Regular,2025-06-14 20:31:00
Diego,Taquara,Acerola,84,Ruim,2025-11-21 11:02:00
Diego,Taquara,Caqui,57,Regular,2026-03-21 22:24:00
Diego,Taquara,Goiaba,10,Bom,2025-06-03 00:36:00
Diego,Taquara,Mandioca,71,Excelente,2025-10-09 16:00:00
Diego,Taquara,Repolho,74,Péssimo,2026-05-03 16:03:00
Diego,Taquara,Abacate,61,Regular,2025-12-21 17:34:00
Diego,Taquara,Tomate,52,Ruim,2026-05-15 11:48:00
Diego,Taquara,Couve-flor,65,Péssimo,2025-09-19 05:58:00
Diego,Taquara,Gengibre,1,Péssimo,2026-03-12 12:02:00
Diego,Taquara,Pimentão,53,Péssimo,2025-06-03 05:30:00
Diego,Taquara,Laranja,58,Excelente,2026-03-02 03:21:00
Diego,Taquara,Manga,96,Excelente,2026-02-02 03:00:00
Diego,Taquara,Laranja,73,Péssimo,2026-04-26 22:01:00
Diego,Taquara,Couve-flor,78,Péssimo,2026-05-06 07:17:00
Diego,Taquara,Gengibre,1,Excelente,2025-07-06 09:39:00
Diego,Taquara,Laranja,62,Ruim,2026-03-20 20:00:00
Diego,Taquara,Repolho,88,Excelente,2025-12-12 22:05:00
Diego,Taquara,Pimentão,92,Regular,2026-02-09 12:28:00
Diego,Taquara,Pepino,73,Péssimo,2026-01-29 04:11:00
Diego,Taquara,Tomate,80,Regular,2026-04-09 02:54:00
Diego,Taquara,Abóbora,8,Péssimo,2025-08-22 14:09:00
Diego,Taquara,Mandioca,64,Péssimo,2025-09-05 01:37:00
Diego,Taquara,Pimentão,70,Regular,2025-12-15 00:55:00
Diego,Taquara,Berinjela,63,Regular,2026-04-19 08:16:00
Diego,Taquara,Abóbora,7,Ruim,2026-05-17 22:00:00
Diego,Taquara,Repolho,66,Péssimo,2025-06-06 23:25:00
Diego,Taquara,Gengibre,6,Excelente,2025-07-15 18:34:00
Diego,Taquara,Couve-flor,77,Excelente,2025-12-21 05:00:00
Diego,Taquara,Pimentão,87,Ruim,2025-06-19 01:04:00
Diego,Taquara,Caqui,58,Péssimo,2026-04-20 04:06:00
Diego,Taquara,Abacate,63,Bom,2025-11-30 01:21:00
Diego,Taquara,Acerola,97,Péssimo,2025-10-19 09:26:00
Diego,Taquara,Manga,77,Excelente,2025-09-29 01:29:00
Diego,Taquara,Repolho,67,Excelente,2025-08-02 09:49:00
Diego,Taquara,Goiaba,7,Péssimo,2025-06-25 04:16:00
Diego,Taquara,Couve-flor,91,Ruim,2025-12-25 10:54:00
Diego,Taquara,Abóbora italiana,86,Excelente,2025-10-19 10:41:00
Diego,Taquara,Abóbora,6,Ruim,2025-11-04 04:16:00
Diego,Taquara,Limão,67,Ruim,2026-05-24 02:08:00
Diego,Taquara,Abóbora italiana,76,Ruim,2025-07-11 19:46:00
Diego,Taquara,Gengibre,2,Regular,2026-01-28 00:22:00
Diego,Taquara,Acerola,53,Bom,2025-11-15 10:06:00
Diego,Taquara,Abacate,62,Bom,2025-08-06 01:32:00
Diego,Taquara,Couve-flor,93,Excelente,2025-08-18 20:35:00
Diego,Taquara,Manga,70,Excelente,2025-05-28 19:36:00
Diego,Taquara,Goiaba,8,Péssimo,2025-06-03 07:39:00
Diego,Taquara,Pimentão,69,Bom,2026-03-31 19:47:00
Diego,Taquara,Mandioca,88,Péssimo,2026-02-24 01:50:00
Diego,Taquara,Caqui,70,Excelente,2026-01-11 09:17:00
Diego,Taquara,Tomate,72,Ruim,2025-08-12 18:50:00
Diego,Taquara,Gengibre,2,Excelente,2025-11-13 12:37:00
Diego,Taquara,Abóbora,10,Bom,2025-07-08 04:34:00
Diego,Taquara,Chuchu,51,Péssimo,2026-05-15 03:41:00
Diego,Taquara,Goiaba,5,Excelente,2026-03-01 03:20:00
Diego,Taquara,Abóbora italiana,91,Bom,2025-06-18 21:38:00
Diego,Taquara,Gengibre,10,Excelente,2026-05-12 07:31:00
Diego,Taquara,Manga,61,Péssimo,2026-02-09 13:12:00
Diego,Taquara,Acerola,72,Bom,2025-09-14 22:11:00
Diego,Taquara,Limão,79,Ruim,2025-11-11 01:22:00
Diego,Taquara,Goiaba,4,Excelente,2026-02-02 16:52:00
Diego,Taquara,Tomate,53,Excelente,2025-06-11 21:10:00
Diego,Taquara,Paranoá,10,Regular,2026-05-24 23:04:00
Diego,Taquara,Tangerina,92,Bom,2025-09-11 14:56:00
Diego,Taquara,Banana,58,Excelente,2025-07-31 19:34:00
Diego,Taquara,Acerola,61,Regular,2025-09-24 23:46:00
Diego,Taquara,Caqui,80,Bom,2025-10-06 05:28:00
Diego,Taquara,Caqui,93,Excelente,2025-09-25 21:03:00
Diego,Taquara,Manga,59,Ruim,2025-08-02 03:02:00
Diego,Taquara,Pimentão,74,Excelente,2026-02-17 20:50:00
Eduardo,Vargem Bonita,Maracujá,57,Bom,2025-11-18 19:22:00
Eduardo,Vargem Bonita,Manga,77,Regular,2026-01-17 23:38:00
Eduardo,Vargem Bonita,Uva Vinífera,10,Excelente,2026-04-04 13:20:00
Eduardo,Vargem Bonita,Abacate,96,Regular,2025-12-17 18:57:00
Eduardo,Vargem Bonita,Tomate,6,Excelente,2026-03-19 13:38:00
Eduardo,Vargem Bonita,Maracujá,93,Péssimo,2026-04-07 03:24:00
Eduardo,Vargem Bonita,Maracujá,55,Regular,2025-12-14 06:50:00
Eduardo,Vargem Bonita,Brócolis - Cabeça Única,58,Péssimo,2025-12-17 21:07:00
Eduardo,Vargem Bonita,Maracujá Pérola,90,Excelente,2025-12-07 04:15:00
Eduardo,Vargem Bonita,Laranja,72,Péssimo,2026-04-03 08:46:00
Eduardo,Vargem Bonita,Tomate,6,Ruim,2025-12-11 19:59:00
Eduardo,Vargem Bonita,Laranja,62,Ruim,2025-09-16 00:37:00
Eduardo,Vargem Bonita,Banana,80,Péssimo,2026-05-20 11:49:00
Eduardo,Vargem Bonita,Repolho,50,Péssimo,2026-01-10 04:09:00
Eduardo,Vargem Bonita,Gengibre,82,Regular,2025-12-13 07:40:00
Eduardo,Vargem Bonita,Repolho,57,Péssimo,2025-07-08 01:26:00
Eduardo,Vargem Bonita,Uva Vinífera,6,Bom,2026-04-28 16:47:00
Eduardo,Vargem Bonita,Banana,93,Ruim,2025-10-04 22:54:00
Eduardo,Vargem Bonita,Milho-verde,81,Bom,2025-07-03 12:20:00
Eduardo,Vargem Bonita,Maracujá Pérola,100,Ruim,2026-01-18 02:45:00
Eduardo,Vargem Bonita,Uva,90,Bom,2025-07-02 02:25:00
Eduardo,Vargem Bonita,Manga,58,Péssimo,2025-09-27 05:48:00
Eduardo,Vargem Bonita,Gengibre,66,Ruim,2025-11-07 07:23:00
Eduardo,Vargem Bonita,Limão,78,Regular,2025-10-17 16:49:00
Eduardo,Vargem Bonita,Limão,84,Regular,2025-12-05 03:15:00
Eduardo,Vargem Bonita,Laranja,72,Regular,2026-03-05 08:22:00
Eduardo,Vargem Bonita,Maracujá Pérola,52,Bom,2025-12-25 23:18:00
Eduardo,Vargem Bonita,Couve,84,Bom,2025-12-06 12:32:00
Eduardo,Vargem Bonita,Banana,93,Ruim,2025-06-14 03:44:00
Eduardo,Vargem Bonita,Uva,54,Péssimo,2026-02-01 15:19:00
Eduardo,Vargem Bonita,Laranja,60,Bom,2025-09-10 14:00:00
Eduardo,Vargem Bonita,Jardim,3,Péssimo,2026-02-08 10:44:00
Eduardo,Vargem Bonita,Uva Vinífera,7,Péssimo,2025-07-25 03:32:00
Eduardo,Vargem Bonita,Laranja,85,Bom,2026-01-27 07:07:00
Eduardo,Vargem Bonita,Mandioca,69,Excelente,2025-06-04 09:42:00
Eduardo,Vargem Bonita,Brócolis - Ramoso,79,Ruim,2026-01-22 10:12:00
Eduardo,Vargem Bonita,Tomate,10,Ruim,2025-07-18 09:30:00
Eduardo,Vargem Bonita,Manga,85,Ruim,2026-04-10 06:46:00
Eduardo,Vargem Bonita,Banana,90,Bom,2025-08-08 07:58:00
Eduardo,Vargem Bonita,Laranja,65,Péssimo,2025-08-11 18:31:00
Eduardo,Vargem Bonita,Banana,98,Péssimo,2026-02-16 10:49:00
Eduardo,Vargem Bonita,Jardim,5,Péssimo,2026-04-03 22:11:00
Eduardo,Vargem Bonita,Banana,89,Ruim,2026-01-02 06:41:00
Eduardo,Vargem Bonita,Jardim,10,Ruim,2025-08-16 19:49:00
Eduardo,Vargem Bonita,Banana,51,Excelente,2025-11-26 12:49:00
Eduardo,Vargem Bonita,Couve,58,Bom,2026-04-06 23:49:00
Eduardo,Vargem Bonita,Jardim,2,Bom,2025-06-06 01:26:00
Eduardo,Vargem Bonita,Abacate,63,Péssimo,2026-02-05 13:16:00
Eduardo,Vargem Bonita,Taquara,7,Bom,2026-04-03 06:24:00
Eduardo,Vargem Bonita,Pimentão,65,Regular,2025-06-08 03:39:00
Eduardo,Vargem Bonita,Pitaia,62,Ruim,2025-05-28 20:31:00
Eduardo,Vargem Bonita,Gengibre,66,Ruim,2025-12-04 00:25:00
Eduardo,Vargem Bonita,Maracujá,66,Ruim,2026-04-25 07:09:00
Eduardo,Vargem Bonita,Brócolis - Cabeça Única,87,Péssimo,2026-03-22 09:08:00
Eduardo,Vargem Bonita,Gengibre,73,Bom,2025-08-14 12:37:00
Eduardo,Vargem Bonita,Jardim,7,Ruim,2025-10-14 16:48:00
Eduardo,Vargem Bonita,Mandioca,77,Ruim,2026-02-17 15:32:00
Eduardo,Vargem Bonita,Manga,69,Péssimo,2025-12-10 14:58:00
Eduardo,Vargem Bonita,Gengibre,75,Excelente,2026-03-11 22:47:00
Eduardo,Vargem Bonita,Taquara,6,Bom,2025-12-19 05:54:00
Eduardo,Vargem Bonita,Uva,52,Regular,2026-03-16 15:18:00
Eduardo,Vargem Bonita,Mandioca,81,Ruim,2025-09-11 02:02:00
Eduardo,Vargem Bonita,Laranja,52,Regular,2025-07-06 20:56:00
Eduardo,Vargem Bonita,Milho-verde,68,Ruim,2025-12-19 08:31:00
Eduardo,Vargem Bonita,Uva,66,Regular,2025-10-27 13:19:00
Eduardo,Vargem Bonita,Gengibre,91,Péssimo,2026-04-24 20:33:00
Eduardo,Vargem Bonita,Uva,51,Ruim,2025-12-15 06:35:00
Eduardo,Vargem Bonita,Couve,85,Regular,2025-08-11 02:04:00
Eduardo,Vargem Bonita,Maracujá Pérola,55,Ruim,2026-05-27 01:18:00
Eduardo,Vargem Bonita,Brócolis - Cabeça Única,55,Bom,2026-05-07 16:11:00
Eduardo,Vargem Bonita,Maracujá,63,Bom,2026-03-14 04:33:00
Eduardo,Vargem Bonita,Milho-verde,58,Ruim,2025-09-19 11:27:00
Eduardo,Vargem Bonita,Brócolis - Ramoso,53,Péssimo,2025-08-16 20:58:00
Eduardo,Vargem Bonita,Uva,50,Excelente,2025-11-18 01:04:00
Eduardo,Vargem Bonita,Jardim,9,Ruim,2025-06-03 07:35:00
Eduardo,Vargem Bonita,Banana,73,Bom,2025-12-08 20:52:00
Eduardo,Vargem Bonita,Goiaba,6,Péssimo,2026-05-26 13:29:00
Eduardo,Vargem Bonita,Brócolis - Ramoso,87,Regular,2025-07-30 16:19:00
Eduardo,Vargem Bonita,Jabuticaba,7,Bom,2025-11-23 08:11:00
Eduardo,Vargem Bonita,Alface,78,Excelente,2026-05-28 12:24:00
Eduardo,Vargem Bonita,Brócolis - Ramoso,97,Péssimo,2026-03-08 22:26:00
Eduardo,Vargem Bonita,Tomate,6,Péssimo,2025-12-16 13:12:00
Eduardo,Vargem Bonita,Limão,66,Péssimo,2026-02-17 12:45:00
Eduardo,Vargem Bonita,Mandioca,78,Excelente,2025-09-14 09:02:00
Eduardo,Vargem Bonita,Gengibre,84,Excelente,2025-11-09 09:57:00
Eduardo,Vargem Bonita,Laranja,83,Regular,2026-05-24 12:43:00
Eduardo,Vargem Bonita,Pitaia,82,Regular,2025-06-23 05:25:00
Eduardo,Vargem Bonita,Uva Vinífera,9,Ruim,2026-02-05 19:07:00
Eduardo,Vargem Bonita,Couve,91,Regular,2026-02-14 04:02:00
Eduardo,Vargem Bonita,Uva Vinífera,8,Ruim,2025-08-21 06:09:00
Eduardo,Vargem Bonita,Manga,70,Bom,2026-01-01 14:42:00
Eduardo,Vargem Bonita,Gengibre,63,Regular,2025-07-20 19:51:00
Eduardo,Vargem Bonita,Pimentão,67,Regular,2026-01-13 18:39:00
Eduardo,Vargem Bonita,Taquara,10,Excelente,2025-10-06 21:59:00
Eduardo,Vargem Bonita,Couve,68,Regular,2025-07-24 04:39:00
Eduardo,Vargem Bonita,Tomate,10,Regular,2025-08-17 05:57:00
Eduardo,Vargem Bonita,Gengibre,56,Péssimo,2026-02-22 18:20:00
Eduardo,Vargem Bonita,Jardim,2,Bom,2025-07-11 19:51:00
Eduardo,Vargem Bonita,Banana,75,Ruim,2025-08-15 12:48:00
Eduardo,Vargem Bonita,Milho-verde,94,Péssimo,2026-05-04 15:45:00
Felipe,Alexandre Gusmão,Abacate,94,Bom,2026-04-12 19:04:00
Felipe,Alexandre Gusmão,Tangerina,89,Excelente,2026-01-30 06:54:00
Felipe,Alexandre Gusmão,Goiaba,53,Ruim,2026-03-17 15:50:00
Felipe,Alexandre Gusmão,Abacate,100,Ruim,2026-01-06 14:50:00
Felipe,Alexandre Gusmão,Goiaba,55,Péssimo,2026-05-25 20:18:00
Felipe,Alexandre Gusmão,Cebolinha,86,Bom,2025-06-28 23:57:00
Felipe,Alexandre Gusmão,Tangerina,85,Regular,2025-11-30 00:18:00
Felipe,Alexandre Gusmão,Tangerina,77,Péssimo,2026-03-05 21:32:00
Felipe,Alexandre Gusmão,Tomate,89,Regular,2025-05-29 14:31:00
Felipe,Alexandre Gusmão,Uva,50,Ruim,2025-08-26 18:56:00
Felipe,Alexandre Gusmão,Uva,93,Bom,2025-08-06 05:17:00
Felipe,Alexandre Gusmão,Brócolis - Cabeça Única,94,Regular,2026-05-18 14:41:00
Felipe,Alexandre Gusmão,Brócolis - Cabeça Única,88,Regular,2026-05-20 23:33:00
Felipe,Alexandre Gusmão,Goiaba,73,Bom,2025-12-11 20:10:00
Felipe,Alexandre Gusmão,Cebolinha,86,Excelente,2025-09-10 12:26:00
Felipe,Alexandre Gusmão,Cebolinha,70,Regular,2025-10-17 14:12:00
Felipe,Alexandre Gusmão,Abacate,85,Bom,2025-09-19 10:31:00
Felipe,Alexandre Gusmão,Maracujá,79,Regular,2025-08-21 17:41:00
Felipe,Alexandre Gusmão,Tomate,59,Regular,2026-05-01 02:55:00
Felipe,Alexandre Gusmão,Maracujá,93,Péssimo,2025-07-14 19:14:00
Felipe,Alexandre Gusmão,Brócolis - Cabeça Única,84,Ruim,2026-02-28 17:21:00
Felipe,Alexandre Gusmão,Abacate,78,Péssimo,2025-10-17 18:12:00
Felipe,Alexandre Gusmão,Graviola,67,Ruim,2025-11-19 13:24:00
Felipe,Alexandre Gusmão,Atemóia,86,Bom,2026-02-13 14:57:00
Felipe,Alexandre Gusmão,Tangerina,95,Excelente,2026-04-21 08:56:00
