client,location,product,quantity,customerFeedback,date
Cíntia,Planaltina,Laranja,52,Bom,2026-02-08 00:07:00
Cíntia,Planaltina,Abacate,74,Excelente,2025-08-20 22:55:00
Cíntia,Planaltina,Abacate,79,Excelente,2026-01-11 19:08:00
Cíntia,Planaltina,Pimentão,72,Regular,2026-01-05 08:42:00
Cíntia,Planaltina,Rio Preto,95,Péssimo,2026-03-05 16:32:00
Cíntia,Planaltina,Lichia,83,Bom,2026-02-10 14:20:00
Cíntia,Planaltina,Lichia,99,Péssimo,2025-11-17 18:13:00
Cíntia,Planaltina,Uva,98,Regular,2025-10-06 11:59:00
Cíntia,Planaltina,Lichia,78,Ruim,2026-04-11 20:28:00
Cíntia,Planaltina,Pimentão,83,Excelente,2025-11-27 00:19:00
Cíntia,Planaltina,Alface,57,Ruim,2026-04-19 10:41:00
Cíntia,Planaltina,Abacate,59,Excelente,2026-03-27 03:10:00
Cíntia,Planaltina,Tomate,50,Ruim,2025-10-03 07:32:00
Cíntia,Planaltina,Laranja,77,Bom,2025-11-24 12:20:00
Cíntia,Planaltina,Manga,69,Péssimo,2025-11-27 12:11:00
Cíntia,Planaltina,Uva,74,Bom,2026-03-10 02:33:00
Cíntia,Planaltina,Maracujá,82,Regular,2025-12-04 14:26:00
Cíntia,Planaltina,Batata-doce,87,Ruim,2025-12-28 05:45:00
Cíntia,Planaltina,Batata-doce,52,Péssimo,2026-05-03 22:31:00
Cíntia,Planaltina,Maracujá,88,Ruim,2025-11-13 15:08:00
Cíntia,Planaltina,Repolho,66,Regular,2026-01-08 11:43:00
Cíntia,Planaltina,Lichia,96,Péssimo,2026-05-24 14:44:00
Cíntia,Planaltina,Lichia,50,Ruim,2025-07-23 18:40:00
Cíntia,Planaltina,Mandioca,87,Regular,2026-03-17 12:27:00
Cíntia,Planaltina,Alface,94,Bom,2025-07-12 05:19:00
Cíntia,Planaltina,Maracujá,82,Bom,2025-10-07 02:44:00
Cíntia,Planaltina,Mandioca,68,Ruim,2026-04-05 01:23:00
Cíntia,Planaltina,Milho-verde,87,Péssimo,2026-02-12 23:48:00
Cíntia,Planaltina,Jardim,4,Bom,2025-12-06 07:30:00
Cíntia,Planaltina,Mandioca,53,Regular,2026-03-19 17:26:00
Cíntia,Planaltina,Manga,90,Péssimo,2025-06-24 22:55:00
Cíntia,Planaltina,Repolho,67,Regular,2026-05-01 10:46:00
Cíntia,Planaltina,Couve,81,Excelente,2026-05-17 01:04:00
Cíntia,Planaltina,Milho-verde,69,Ruim,2025-12-20 15:10:00
Cíntia,Planaltina,Limão,65,Bom,2025-12-15 07:34:00
Cíntia,Planaltina,Uva,65,Regular,2026-01-14 13:45:00
Cíntia,Planaltina,Repolho,61,Regular,2025-12-12 16:31:00
Cíntia,Planaltina,Brócolis - Ramoso,1,Bom,2026-01-20 10:39:00
Cíntia,Planaltina,Cebolinha,56,Ruim,2026-01-27 01:48:00
Cíntia,Planaltina,Laranja,79,Bom,2025-08-22 02:48:00
Cíntia,Planaltina,Maracujá,62,Ruim,2026-02-23 00:54:00
Cíntia,Planaltina,Laranja,64,Ruim,2025-11-05 00:22:00
Cíntia,Planaltina,Repolho,63,Bom,2025-12-31 10:53:00
Cíntia,Planaltina,Maracujá,51,Regular,2025-08-19 09:41:00
Cíntia,Planaltina,Caqui,3,Excelente,2025-11-19 05:37:00
Cíntia,Planaltina,Limão,83,Excelente,2026-03-19 10:57:00
Cíntia,Planaltina,Goiaba,62,Excelente,2025-09-28 06:07:00
Cíntia,Planaltina,Alface,85,Excelente,2025-11-16 06:55:00
Cíntia,Planaltina,Uva,91,Péssimo,2026-05-14 09:41:00
Cíntia,Planaltina,Banana,97,Regular,2026-03-16 07:54:00
Cíntia,Planaltina,Couve,99,Excelente,2025-08-28 01:02:00
Cíntia,Planaltina,Goiaba,100,Ruim,2026-01-15 20:32:00
Cíntia,Planaltina,Jardim,10,Excelente,2025-10-26 23:05:00
Cíntia,Planaltina,Goiaba,97,Regular,2025-08-29 04:10:00
Cíntia,Planaltina,Jardim,10,Excelente,2025-09-02 10:29:00
Cíntia,Planaltina,Repolho,70,Excelente,2025-08-09 06:45:00
Cíntia,Planaltina,Mandioca,95,Bom,2025-07-24 06:48:00
Cíntia,Planaltina,Mandioca,86,Ruim,2026-03-31 21:00:00
Cíntia,Planaltina,Couve,86,Regular,2025-11-29 01:04:00
Cíntia,Planaltina,Batata-doce,98,Excelente,2026-02-03 17:17:00
Cíntia,Planaltina,Cebolinha,83,Ruim,2025-07-29 04:44:00
Cíntia,Planaltina,Repolho,99,Excelente,2025-06-07 00:49:00
Cíntia,Planaltina,Manga,87,Péssimo,2025-09-03 01:40:00
Cíntia,Planaltina,Tomate,90,Péssimo,2025-07-27 14:10:00
Cíntia,Planaltina,Batata-doce,60,Péssimo,2026-05-27 15:30:00
Cíntia,Planaltina,Banana,61,Péssimo,2025-06-20 02:25:00
Érica,Rio Preto,Abóbora,75,Excelente,2025-12-19 18:59:00
Érica,Rio Preto,Maracujá,88,Regular,2026-02-02 03:12:00
Érica,Rio Preto,Abacaxi,9,Excelente,2026-05-16 18:08:00
Érica,Rio Preto,Chuchu,2,Bom,2025-12-10 07:44:00
Érica,Rio Preto,Chuchu,3,Bom,2026-01-02 19:26:00
Érica,Rio Preto,Pimentão,57,Ruim,2025-06-21 17:45:00
Érica,Rio Preto,Abacaxi,9,Ruim,2026-05-23 04:13:00
Érica,Rio Preto,Tomate,70,Bom,2025-11-25 17:14:00
Érica,Rio Preto,Abóbora,59,Ruim,2025-09-21 20:37:00
Érica,Rio Preto,Abacaxi,8,Regular,2026-03-22 13:46:00
Érica,Rio Preto,Mandioca,55,Regular,2026-05-27 16:29:00
Érica,Rio Preto,Laranja,65,Ruim,2025-12-07 18:55:00
Érica,Rio Preto,Banana,57,Ruim,2026-02-23 15:34:00
Érica,Rio Preto,Cajamanga,2,Bom,2025-10-17 09:13:00
Érica,Rio Preto,Abacaxi,9,Péssimo,2026-04-20 09:08:00
Érica,Rio Preto,Abóbora,83,Bom,2026-03-03 11:00:00
Érica,Rio Preto,Laranja,76,Ruim,2026-04-04 11:23:00
Érica,Rio Preto,Manga,73,Bom,2025-08-14 11:29:00
Érica,Rio Preto,Chuchu,3,Bom,2026-05-17 08:02:00
Érica,Rio Preto,Tomate,78,Regular,2026-05-26 02:24:00
Érica,Rio Preto,Abacaxi,4,Bom,2025-12-09 17:55:00
Érica,Rio Preto,Abóbora,83,Péssimo,2026-03-31 10:25:00
Érica,Rio Preto,Maracujá,88,Excelente,2025-08-18 00:51:00
Érica,Rio Preto,Chuchu,6,Bom,2025-11-06 09:11:00
Érica,Rio Preto,Abacaxi,9,Regular,2026-01-25 01:04:00
Érica,Rio Preto,Tomate,74,Bom,2025-06-11 20:31:00
Érica,Rio Preto,Tomate,75,Bom,2025-10-19 08:48:00
Érica,Rio Preto,Chuchu,7,Regular,2025-10-18 06:57:00
Érica,Rio Preto,Manga,90,Excelente,2025-09-12 09:51:00
Érica,Rio Preto,Abacaxi,10,Ruim,2025-06-09 22:43:00
Érica,Rio Preto,Abóbora,97,Excelente,2025-06-08 08:47:00
Érica,Rio Preto,Laranja,99,Péssimo,2026-05-12 14:54:00
Érica,Rio Preto,Banana,68,Regular,2025-12-20 21:15:00
Érica,Rio Preto,Tomate,68,Regular,2025-10-06 17:49:00
Érica,Rio Preto,Limão,81,Péssimo,2026-02-24 03:48:00
Érica,Rio Preto,Banana,77,Péssimo,2025-08-10 01:54:00
Érica,Rio Preto,Limão,87,Excelente,2026-01-27 22:30:00
Érica,Rio Preto,Abacaxi,7,Regular,2026-01-29 12:19:00
Érica,Rio Preto,Limão,97,Ruim,2025-06-06 00:09:00
Érica,Rio Preto,Manga,76,Excelente,2025-10-21 10:52:00
Érica,Rio Preto,Laranja,54,Excelente,2026-05-13 18:21:00
Érica,Rio Preto,Laranja,63,Péssimo,2025-10-10 02:54:00
Érica,Rio Preto,Abacate,100,Excelente,2025-06-02 00:53:00
Érica,Rio Preto,Abóbora,93,Ruim,2025-08-04 16:27:00
Érica,Rio Preto,Repolho,58,Ruim,2026-04-08 16:05:00
Érica,Rio Preto,Mandioca,70,Regular,2026-04-15 16:59:00
Érica,Rio Preto,Abacaxi,7,Bom,2026-05-04 12:07:00
Érica,Rio Preto,Abacate,57,Bom,2025-08-30 21:32:00
Érica,Rio Preto,Abacaxi,8,Bom,2025-06-13 08:32:00
Érica,Rio Preto,Limão,75,Péssimo,2025-07-13 18:53:00
Érica,Rio Preto,Abacaxi,6,Péssimo,2025-06-22 10:01:00
Érica,Rio Preto,Laranja,69,Regular,2025-12-20 05:11:00
Érica,Rio Preto,Graviola,63,Ruim,2025-07-23 23:48:00
Érica,Rio Preto,Tomate,95,Ruim,2025-09-16 16:51:00
Érica,Rio Preto,Repolho,74,Ruim,2026-03-06 11:23:00
Érica,Rio Preto,Abacate,99,Péssimo,2025-06-23 10:42:00
Érica,Rio Preto,Manga,99,Bom,2025-08-31 20:42:00
Érica,Rio Preto,Mandioca,60,Ruim,2025-09-13 23:10:00
Érica,Rio Preto,Jabuticaba,92,Ruim,2026-03-07 11:51:00
Érica,Rio Preto,Laranja,78,Péssimo,2025-08-18 19:10:00
Érica,Rio Preto,Graviola,91,Regular,2025-11-29 04:23:00
Érica,Rio Preto,Abacaxi,9,Excelente,2025-07-18 21:55:00
Érica,Rio Preto,Alho,68,Excelente,2025-09-20 00:18:00
Érica,Rio Preto,Abóbora,80,Péssimo,2025-07-18 03:13:00
Érica,Rio Preto,Maracujá,71,Excelente,2025-08-18 06:36:00
Érica,Rio Preto,Abacaxi,5,Regular,2026-02-01 17:14:00
Érica,Rio Preto,Abacate,79,Regular,2025-11-11 08:42:00
Érica,Rio Preto,Tangerina,72,Excelente,2026-01-30 08:35:00
Érica,Rio Preto,Limão,71,Bom,2025-09-29 05:26:00
Érica,Rio Preto,Tomate,67,Ruim,2026-02-12 06:23:00
Érica,Rio Preto,Graviola,61,Excelente,2025-11-05 22:24:00
Érica,Rio Preto,Jabuticaba,91,Bom,2025-11-20 02:00:00
Érica,Rio Preto,Graviola,79,Excelente,2025-06-07 05:46:00
Érica,Rio Preto,Manga,56,Péssimo,2025-12-10 20:28:00
Érica,Rio Preto,Manga,54,Regular,2025-10-04 04:15:00
Érica,Rio Preto,Banana,86,Bom,2025-09-25 12:37:00
Érica,Rio Preto,Abacate,88,Excelente,2025-09-25 08:27:00
Érica,Rio Preto,Jardim,2,Péssimo,2025-12-17 09:31:00
Érica,Rio Preto,Tomate,86,Péssimo,2026-05-06 09:06:00
Érica,Rio Preto,Chuchu,10,Regular,2026-03-09 00:39:00
Érica,Rio Preto,Manga,60,Péssimo,2026-02-22 05:05:00
Érica,Rio Preto,Mandioca,68,Péssimo,2026-02-13 07:49:00
Érica,Rio Preto,Abacaxi,4,Péssimo,2025-09-03 16:49:00
Érica,Rio Preto,Chuchu,1,Péssimo,2025-07-28 19:58:00
Érica,Rio Preto,Tangerina,85,Excelente,2026-02-02 10:23:00
Érica,Rio Preto,Limão,64,Péssimo,2026-01-09 08:46:00
Érica,Rio Preto,Abacate,69,Regular,2025-07-01 12:41:00
Érica,Rio Preto,Alho,67,Péssimo,2025-08-22 02:02:00
Érica,Rio Preto,Abóbora,87,Bom,2026-04-06 14:36:00
Érica,Rio Preto,Abacaxi,5,Bom,2026-04-16 21:15:00
Érica,Rio Preto,Limão,87,Péssimo,2026-05-01 21:55:00
Érica,Rio Preto,Abacaxi,7,Ruim,2026-05-20 19:59:00
Érica,Rio Preto,Abóbora,77,Ruim,2026-01-10 21:19:00
Érica,Rio Preto,Jabuticaba,56,Regular,2026-05-09 05:02:00
Érica,Rio Preto,São Sebastião,76,Regular,2025-12-08 05:31:00
Érica,Rio Preto,Abacate,65,Bom,2026-05-15 22:24:00
Érica,Rio Preto,Abacate,100,Bom,2025-11-01 13:39:00
Érica,Rio Preto,Cajamanga,5,Bom,2026-02-01 21:50:00
Érica,Rio Preto,Laranja,84,Regular,2025-08-12 23:13:00
Érica,Rio Preto,Tomate,82,Regular,2026-05-21 14:26:00
André,Sobradinho,Alface,100,Regular,2025-08-09 21:42:00
André,Sobradinho,Mirtilo,74,Excelente,2025-12-11 12:53:00
André,Sobradinho,Couve-flor,52,Péssimo,2026-02-06 06:19:00
André,Sobradinho,Alface,98,Ruim,2026-05-03 02:48:00
André,Sobradinho,Berinjela,99,Bom,2026-01-13 17:50:00
André,Sobradinho,PAD-DF,1,Bom,2025-11-29 23:05:00
André,Sobradinho,Couve-flor,95,Péssimo,2026-04-24 04:05:00
André,Sobradinho,Mandioca,62,Ruim,2025-10-05 09:06:00
André,Sobradinho,Berinjela,84,Ruim,2025-12-17 17:12:00
André,Sobradinho,Alface,81,Bom,2025-10-26 22:41:00
André,Sobradinho,Limão,66,Excelente,2026-05-11 20:36:00
André,Sobradinho,PAD-DF,9,Excelente,2025-10-03 02:16:00
André,Sobradinho,Maracujá Pérola,90,Ruim,2025-09-09 20:08:00
André,Sobradinho,PAD-DF,10,Ruim,2025-11-26 15:04:00
André,Sobradinho,Tabatinga,52,Bom,2025-10-19 07:52:00
André,Sobradinho,Limão,85,Regular,2026-02-07 02:10:00
André,Sobradinho,Abacate,53,Bom,2025-11-27 18:17:00
André,Sobradinho,Tabatinga,91,Bom,2026-02-27 05:34:00
André,Sobradinho,Repolho,55,Bom,2026-01-28 03:18:00
André,Sobradinho,Couve-flor,65,Bom,2025-07-22 06:06:00
André,Sobradinho,Berinjela,87,Péssimo,2025-10-02 05:04:00
André,Sobradinho,Limão,100,Excelente,2025-09-11 02:18:00
André,Sobradinho,Maracujá Pérola,69,Bom,2026-01-05 00:29:00
André,Sobradinho,Manga,84,Regular,2025-07-16 10:47:00
André,Sobradinho,Mandioca,80,Regular,2025-10-10 16:28:00
André,Sobradinho,Tabatinga,72,Bom,2025-12-12 22:32:00
André,Sobradinho,Laranja,57,Bom,2025-11-05 05:24:00
André,Sobradinho,Jardim,8,Péssimo,2025-07-04 16:13:00
André,Sobradinho,PAD-DF,6,Péssimo,2025-12-04 12:15:00
André,Sobradinho,Jardim,10,Regular,2025-07-06 14:17:00
André,Sobradinho,Manga,97,Ruim,2026-04-20 11:09:00
André,Sobradinho,Tabatinga,63,Regular,2025-12-20 14:49:00
André,Sobradinho,Berinjela,96,Regular,2026-01-27 06:23:00
André,Sobradinho,Berinjela,73,Ruim,2025-09-26 09:40:00
André,Sobradinho,Limão,89,Ruim,2026-05-30 14:52:00
André,Sobradinho,Abacate,72,Bom,2025-11-27 10:37:00
André,Sobradinho,Alface,91,Péssimo,2025-08-09 18:22:00
André,Sobradinho,Limão,56,Ruim,2025-09-18 00:37:00
André,Sobradinho,Abacate,56,Ruim,2025-11-17 23:15:00
André,Sobradinho,Berinjela,68,Regular,2025-08-31 00:00:00
André,Sobradinho,Uva,61,Regular,2025-08-26 12:35:00
André,Sobradinho,Alface,91,Péssimo,2026-02-05 16:44:00
André,Sobradinho,Couve-flor,93,Excelente,2025-07-31 22:46:00
André,Sobradinho,Maracujá Pérola,62,Péssimo,2025-07-28 15:37:00
André,Sobradinho,Caqui,10,Regular,2025-10-13 11:27:00
André,Sobradinho,Mandioca,98,Ruim,2026-05-01 04:12:00
André,Sobradinho,Mirtilo,89,Ruim,2026-04-10 17:46:00
André,Sobradinho,Manga,82,Péssimo,2025-11-18 07:23:00
André,Sobradinho,Chuchu,57,Excelente,2025-09-07 00:06:00
André,Sobradinho,Tabatinga,96,Ruim,2025-07-01 18:39:00
André,Sobradinho,PAD-DF,5,Ruim,2025-07-24 16:12:00
André,Sobradinho,Limão,55,Excelente,2026-03-10 17:22:00
André,Sobradinho,Repolho,67,Ruim,2026-03-01 09:30:00
André,Sobradinho,Tabatinga,92,Bom,2026-01-26 07:18:00
André,Sobradinho,Manga,69,Bom,2026-04-30 22:32:00
André,Sobradinho,Caqui,8,Excelente,2025-12-02 12:54:00
André,Sobradinho,Mandioca,88,Bom,2026-01-03 16:35:00
André,Sobradinho,Tabatinga,66,Péssimo,2025-08-08 08:05:00
André,Sobradinho,Goiaba,9,Péssimo,2025-10-13 20:09:00
André,Sobradinho,Tabatinga,72,Ruim,2026-04-21 20:09:00
André,Sobradinho,Goiaba,7,Péssimo,2026-01-06 08:03:00
André,Sobradinho,Repolho,69,Bom,2026-05-17 21:54:00
André,Sobradinho,Alface,84,Bom,2025-06-23 05:17:00
André,Sobradinho,Tabatinga,97,Regular,2025-07-10 23:07:00
André,Sobradinho,Laranja,100,Péssimo,2026-01-20 14:48:00
André,Sobradinho,Limão,90,Regular,2025-11-11 13:10:00
André,Sobradinho,Chuchu,79,Ruim,2026-04-26 11:56:00
André,Sobradinho,Tabatinga,67,Ruim,2025-08-01 10:31:00
André,Sobradinho,Alface,92,Excelente,2025-06-28 06:22:00
André,Sobradinho,Jardim,5,Bom,2026-03-13 07:51:00
André,Sobradinho,Chuchu,59,Ruim,2026-04-09 12:20:00
André,Sobradinho,Mandioca,90,Regular,2025-07-24 18:25:00
André,Sobradinho,Alface,59,Bom,2026-04-27 07:35:00
André,Sobradinho,Couve-flor,82,Bom,2025-09-26 06:01:00
André,Sobradinho,Abacate,78,Bom,2025-11-23 13:13:00
André,Sobradinho,Limão,58,Regular,2026-04-21 07:12:00
André,Sobradinho,PAD-DF,8,Regular,2026-04-22 23:29:00
André,Sobradinho,Goiaba,9,Bom,2026-02-24 07:55:00
André,Sobradinho,Manga,68,Excelente,2026-04-03 18:05:00
André,Sobradinho,Goiaba,6,Excelente,2025-10-19 13:41:00
André,Sobradinho,Caqui,2,Péssimo,2025-11-01 00:47:00
André,Sobradinho,Mirtilo,67,Péssimo,2026-02-23 22:21:00
André,Sobradinho,Chuchu,58,Bom,2025-09-14 16:39:00
André,Sobradinho,Repolho,52,Péssimo,2026-02-24 11:47:00
André,Sobradinho,Berinjela,75,Bom,2026-04-23 19:09:00
André,Sobradinho,Tabatinga,98,Excelente,2025-07-12 23:33:00
André,Sobradinho,Maracujá Pérola,61,Bom,2025-08-11 22:06:00
André,Sobradinho,Goiaba,9,Ruim,2026-01-18 16:29:00
André,Sobradinho,Mirtilo,91,Excelente,2025-06-23 18:36:00
André,Sobradinho,Maracujá Pérola,70,Bom,2025-09-09 03:18:00
André,Sobradinho,Tomate,96,Bom,2026-05-02 08:35:00
André,Sobradinho,Limão,64,Excelente,2025-11-23 02:52:00
André,Sobradinho,Maracujá Pérola,83,Ruim,2025-08-11 06:08:00
André,Sobradinho,Abacate,77,Excelente,2026-02-07 17:04:00
André,Sobradinho,Maracujá Pérola,63,Ruim,2025-11-02 23:34:00
André,Sobradinho,PAD-DF,5,Ruim,2026-02-01 02:22:00
André,Sobradinho,Manga,95,Regular,2026-01-13 16:36:00
André,Sobradinho,Berinjela,50,Péssimo,2025-06-22 02:54:00
André,Sobradinho,Goiaba,9,Regular,2025-07-13 08:28:00
André,Sobradinho,Berinjela,85,Bom,2026-01-08 21:42:00
Bruno,São Sebastião,Couve,97,Bom,2025-08-26 11:28:00
Bruno,São Sebastião,Couve,96,Regular,2025-08-01 02:54:00
Bruno,São Sebastião,Beterraba,8,Ruim,2026-02-27 20:40:00
Bruno,São Sebastião,Quiabo,85,Regular,2025-08-07 19:24:00
Bruno,São Sebastião,Milho-verde,8,Péssimo,2025-08-12 06:37:00
Bruno,São Sebastião,Banana,78,Excelente,2026-03-27 14:44:00
Bruno,São Sebastião,Couve,61,Regular,2025-10-25 11:53:00
Bruno,São Sebastião,Sobradinho,85,Excelente,2025-08-07 02:53:00
Bruno,São Sebastião,Milho-verde,8,Ruim,2025-11-14 01:49:00
Bruno,São Sebastião,Mandioca,83,Excelente,2025-06-10 03:26:00
Bruno,São Sebastião,Alface,68,Bom,2025-07-24 00:15:00
Bruno,São Sebastião,Morango,63,Péssimo,2026-01-24 09:13:00
Bruno,São Sebastião,Banana,60,Ruim,2025-08-25 13:19:00
Bruno,São Sebastião,Maracujá,81,Ruim,2025-10-07 19:55:00
Bruno,São Sebastião,Beterraba,10,Bom,2026-01-13 00:58:00
Bruno,São Sebastião,Maracujá Pérola,57,Bom,2026-04-08 10:56:00
Bruno,São Sebastião,Banana,88,Péssimo,2026-05-10 16:04:00
Bruno,São Sebastião,Milho-verde,8,Bom,2025-11-24 12:03:00
Bruno,São Sebastião,Sobradinho,79,Bom,2026-02-17 11:42:00
Bruno,São Sebastião,Tomate,95,Péssimo,2025-08-09 07:22:00
Bruno,São Sebastião,Sobradinho,66,Ruim,2025-12-17 00:18:00
Bruno,São Sebastião,Alface,95,Bom,2025-11-29 10:01:00
Bruno,São Sebastião,Sobradinho,59,Péssimo,2025-09-11 18:27:00
Bruno,São Sebastião,Maracujá Pérola,57,Péssimo,2025-06-12 21:43:00
Bruno,São Sebastião,Mandioca,92,Ruim,2025-07-25 11:13:00
Bruno,São Sebastião,Tomate,86,Bom,2025-07-22 23:52:00
Bruno,São Sebastião,Beterraba,4,Excelente,2026-02-04 15:33:00
Bruno,São Sebastião,Mandioca,62,Ruim,2026-03-18 23:45:00
Bruno,São Sebastião,Morango,59,Excelente,2025-08-10 05:13:00
Bruno,São Sebastião,Morango,89,Ruim,2026-01-16 13:51:00
Bruno,São Sebastião,Alface,95,Bom,2026-05-13 14:00:00
Bruno,São Sebastião,Quiabo,61,Regular,2025-07-27 07:42:00
Bruno,São Sebastião,Banana,53,Ruim,2025-09-19 11:31:00
Bruno,São Sebastião,Alface,85,Péssimo,2025-10-24 17:22:00
Bruno,São Sebastião,Maracujá,66,Regular,2025-12-02 14:38:00
Bruno,São Sebastião,Banana,82,Péssimo,2025-06-22 15:51:00
Bruno,São Sebastião,Mandioca,93,Bom,2025-11-08 17:19:00
Bruno,São Sebastião,Tangerina,77,Ruim,2025-08-23 18:44:00
Bruno,São Sebastião,Milho-verde,6,Bom,2025-12-13 12:12:00
Bruno,São Sebastião,Banana,86,Bom,2025-08-10 17:46:00
Bruno,São Sebastião,Milho-verde,3,Bom,2025-12-11 22:34:00
Bruno,São Sebastião,Mandioca,79,Ruim,2026-01-18 19:54:00
Bruno,São Sebastião,Rio Preto,5,Péssimo,2026-04-11 15:53:00
Bruno,São Sebastião,Quiabo,89,Ruim,2026-01-23 20:36:00
Bruno,São Sebastião,Maracujá Pérola,54,Excelente,2026-01-14 08:30:00
Bruno,São Sebastião,Milho-verde,2,Excelente,2025-09-15 09:27:00
Bruno,São Sebastião,Tangerina,91,Excelente,2025-11-19 14:41:00
Bruno,São Sebastião,Maracujá Pérola,85,Excelente,2025-12-16 22:36:00
Bruno,São Sebastião,Morango,64,Bom,2025-12-04 10:22:00
Bruno,São Sebastião,Tomate,83,Péssimo,2025-11-22 02:32:00
Bruno,São Sebastião,Sobradinho,80,Bom,2026-03-20 12:10:00
Bruno,São Sebastião,Abacate,59,Regular,2025-07-17 09:14:00
Bruno,São Sebastião,Banana,57,Bom,2025-11-24 12:17:00
Bruno,São Sebastião,Mandioca,91,Péssimo,2025-08-05 22:24:00
Bruno,São Sebastião,Sobradinho,70,Ruim,2025-07-23 07:11:00
Bruno,São Sebastião,Beterraba,8,Ruim,2026-05-23 14:57:00
Bruno,São Sebastião,Banana,63,Bom,2025-10-06 12:38:00
Bruno,São Sebastião,Morango,68,Excelente,2026-01-13 17:04:00
Bruno,São Sebastião,Morango,57,Regular,2026-03-22 21:29:00
Bruno,São Sebastião,Abóbora,68,Regular,2026-03-23 20:49:00
Bruno,São Sebastião,Sobradinho,80,Bom,2025-09-13 17:12:00
Bruno,São Sebastião,Morango,88,Excelente,2026-02-23 15:56:00
Bruno,São Sebastião,Tangerina,58,Ruim,2026-03-24 07:58:00
Bruno,São Sebastião,Abacaxi,73,Regular,2026-01-21 17:18:00
Bruno,São Sebastião,Beterraba,1,Péssimo,2026-04-30 23:08:00
Bruno,São Sebastião,Cebola,88,Péssimo,2026-04-07 12:29:00
Bruno,São Sebastião,Alface,98,Péssimo,2025-08-31 12:03:00
Bruno,São Sebastião,Milho-verde,1,Regular,2026-04-07 09:44:00
Bruno,São Sebastião,Beterraba,1,Péssimo,2026-04-30 22:57:00
Bruno,São Sebastião,Laranja,78,Ruim,2026-05-02 04:04:00
Bruno,São Sebastião,Beterraba,7,Bom,2025-06-28 11:38:00
Bruno,São Sebastião,Laranja,92,Péssimo,2025-10-25 02:19:00
Bruno,São Sebastião,Rio Preto,7,Excelente,2025-12-26 05:20:00
Bruno,São Sebastião,Tomate,80,Péssimo,2026-05-26 23:32:00
Bruno,São Sebastião,Milho-verde,1,Regular,2025-09-20 12:38:00
Bruno,São Sebastião,Cebola,91,Bom,2025-11-09 13:36:00
Bruno,São Sebastião,Milho-verde,8,Péssimo,2025-11-20 17:38:00
Bruno,São Sebastião,Maracujá,65,Regular,2026-05-07 05:18:00
Bruno,São Sebastião,Beterraba,8,Regular,2026-05-17 17:04:00
Bruno,São Sebastião,Quiabo,56,Ruim,2026-03-17 01:08:00
Bruno,São Sebastião,Tomate,55,Péssimo,2025-07-10 02:44:00
Bruno,São Sebastião,Cebola,69,Regular,2026-05-09 13:33:00
Bruno,São Sebastião,Mandioca,80,Excelente,2026-01-07 03:50:00
Bruno,São Sebastião,Abacaxi,55,Bom,2026-01-19 04:49:00
Bruno,São Sebastião,Tomate,98,Péssimo,2026-03-21 23:00:00
Bruno,São Sebastião,Maracujá Pérola,52,Ruim,2026-01-08 06:18:00
Bruno,São Sebastião,Maracujá Pérola,65,Excelente,2025-12-23 10:02:00
Bruno,São Sebastião,Sobradinho,86,Bom,2026-01-13 20:37:00
Bruno,São Sebastião,Cebola,90,Bom,2025-07-12 21:55:00
Bruno,São Sebastião,Sobradinho,97,Péssimo,2026-02-13 18:51:00
Bruno,São Sebastião,Banana,70,Excelente,2026-03-02 12:51:00
Bruno,São Sebastião,Tangerina,60,Bom,2025-10-29 18:55:00
Bruno,São Sebastião,Alface,70,Péssimo,2026-03-12 08:27:00
Bruno,São Sebastião,Pitaia,60,Regular,2026-04-12 23:03:00
Bruno,São Sebastião,Abacaxi,77,Regular,2026-02-06 09:01:00
Bruno,São Sebastião,Milho-verde,4,Excelente,2025-11-12 09:30:00
Bruno,São Sebastião,Rio Preto,3,Bom,2025-12-28 20:08:00
Bruno,São Sebastião,Abacate,70,Péssimo,2025-09-11 22:46:00
Bruno,São Sebastião,Alface,90,Regular,2025-09-07 15:08:00
Bruno,São Sebastião,Couve,89,Péssimo,2025-07-08 21:50:00
Caio,Tabatinga,Uva,80,Ruim,2026-02-13 03:17:00
Caio,Tabatinga,Chuchu,67,Excelente,2026-01-23 06:48:00
Caio,Tabatinga,Jiló,96,Regular,2025-08-04 09:46:00
Caio,Tabatinga,Taquara,95,Ruim,2025-12-20 12:59:00
Caio,Tabatinga,Goiaba,51,Ruim,2025-12-29 21:58:00
Caio,Tabatinga,Goiaba,99,Regular,2025-10-26 18:09:00
Caio,Tabatinga,Taquara,79,Regular,2025-10-06 10:36:00
Caio,Tabatinga,Jiló,58,Péssimo,2026-03-12 00:25:00
Caio,Tabatinga,Chuchu,63,Regular,2026-05-11 06:59:00
Caio,Tabatinga,Goiaba,87,Excelente,2026-03-07 04:51:00
Caio,Tabatinga,Jiló,99,Regular,2026-01-21 19:59:00
Caio,Tabatinga,Tomate,92,Ruim,2025-06-18 01:15:00
Caio,Tabatinga,Jiló,77,Péssimo,2026-05-27 14:20:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,71,Regular,2025-08-25 04:58:00
Caio,Tabatinga,Jiló,88,Péssimo,2026-04-01 17:15:00
Caio,Tabatinga,Taquara,56,Ruim,2026-02-25 18:07:00
Caio,Tabatinga,Uva,77,Ruim,2025-12-06 08:43:00
Caio,Tabatinga,Abóbora japonesa - Tetsukabut,60,Regular,2025-12-31 18:23:00
